sentiment,tweet
-1,penat lah pertahankan apa yang tak sepatutnya dipertahankan nak give up sekarang boleh tak 
-1,duh ape gw bilang nih congornya makin over masa kiay ketu mui yg juga raisam pu nu dilecehkan dianggap 
-1,seiring info yg dapat kami sampaikn akan ada upaya pembusukan luar biasa kpdandiaga uno  opini pembusukan sebagai pe 
-1,kemaren sampai mana laporannya apa urusan anda beanyaepei itu 
-1,mungkin mereka sudah lupa pada jati diri mereka sebagai bangsa yang gemah ripah loh jinawi toto tentrem kerto rah 
-1,niat lingga cuma nonton bola apa daya fanatik lebih kuasa atas diriinya 
-1,goblok has reached a new level 
-1,ini apa ya ampun 
-1,netizen ini ya beda pilihan presiden ribut beda klub bola ribut beda cara nuangin kecap ribut juga hadeeeeeh 
-1,makin panik aja kubu petahana setelah golkar hanura ppp terlihat cuma formalitas aje dukung petahana sementara kader dan pe 
-1,tu sbb masalah otak contoh nya otak mcm kau ni 
-1,apa urusan anda menanyakan itu bukan hak anda bertanya kepada saya 
-1,gada kerjaan banget org pelakunya juga udah di tangkep 
-1,kampret gak bisa promosi prestasi om wowo karna emng tidak ada itu fakta jadi langkah yg merka ambil hnya b 
-1,runtuh dan tidak majunya banyak negara karena penegak hukum tidak adil dan menjadikan aparat hukum sebagai abdi kekuasaan 
-1,entah azab kubur macam mana lah korang bakal kena nanti 
-1,anda fitnah supporter sekaligus lecehkan lafal tauhid ini masalah serius 
-1,mereka sudah tidak percaya dgn jokowi belasan dokterpesialis dan perawat temui prabowo bahas defisit bpjs 
-1,sangat disayangkan kejadian seperti ini masih saja ditunggangi beberapa orang untuk kepentingan tertentu pengurang 
-1,tentu ini tidak adil bagi sepak bola bandung yang dihakimi dari berbagai kalangan lalu kasus kasus terdahulu dari klub la 
-1,kampanye hitam adalah yg isinya fitnah dan hoax 
-1,this woman tak ada duit dia ada anak perempuan untuk dijagahe must be desperate ex husband aint giving any money anak 
-1,apaansih lu kutil 
-1,ngatain sunwoo attitudenya jelek dan nyuruh dia keluar terus spread negativity biar banyak hatersnya lah elu send 
-1,banyak orang yang bisanya cuma ngebacot doang nyinyir mengkritik tapi ga ngasi bantuan apa apa besok besok lu aj 
-1,korban saya rasa jg tidak mematuhi aturan dan himbaauan sudah di larang malah datang dengan posting gambar yg seolah olah me 
-1,mau buat testi tapi males tapi takut juga testi dicolong orang lain order logo testi diaku aja sini bebas request 
-1,apa hak anda bikin tweet sperti ini 
-1,akan jawab apa urusannya anda menanyakan itu bukan hak anda beanya padaaya 
-1,dikit berhenti apa pssi gk punya solusi nya ya yg salah bukan sepak bola nya tpi orang yg gk punya dewasa aja
-1,diinbox kok gadibales orang apa monyet 
-1,sakit masyarakat kita ni nampak sgt lelaki terpaksa meragut untuk keluar dari kemiskinan mungkin dia ada anak untuk b 
-1,fitnah dan hoax si 
-1,terburuk dan mengambil pelajaran apa pun yang
-1,apa urusanmu menanyakan itu 
-1,penjualateate bapak sudah dimakan pak edy apa hak anda menanyakan itu penjualate baik 
-1,pak edy pesen ojol jemputnyadi mana pak apa urusan anda menanyakan itu bukan hak anda bertanya kepada sayaiappakedy
-1,tempe khot news panik takut diganti 24 lalu jokowi menang tipis dari prabowo karena dulu rakyat tertipu dengan w 
-1,wah gawat neh jika bisa ditekan sama mafia kartel import mau jadi apa negara ini jika pengambil keputusan utama negri 
-1,kamu bicara sdh mengarah keara lhoo hati2 apa urs 
-1,wdyt jelek banget ga ada apa yang mau bikinin moe header 
-1,edy rahmayadi ke restoran waiters datang waiters pilih menu apa pak edy apa urusan anda mena 
-1,yg ngetwet juga nie coba photo jkw ambil yg berjas dan berdasi biar cebong g ngenes 
-1,aku tak kuat lah nak hadapi semuanya dan aku tak mintak pun jadi macam ni kenapa kat aku semua benda ni jadi kenapa 
-1,kurang baiknya karena para pejabat pemerintah terima imbalan dari seluruh proses pembangunan itu dan tidak dibagi ke rakyat t 
-1,xl lg lemot parah yg temen juga bentar doang kan mbak ya husnuzon 
-1,gak akan putus mata rantai kekerasannya kalo gini terusolusi jalan tengah ya pssi harus berani bikin regulas 
-1,saran sy unk dicatat aj  janji jkw yg menurut anda blm terpenuhi itu titipkn ke unk di 
-1,saya gak tau tuh dan bodo amatan 
-1,mandiri online gak bida d buka apa lagi gangguan 
-1,coaba aja cek ob di perusahaanya karyawan tetap apa karyawan outsourching mau aja lu dibohongin 
-1,marah banget dengan kelakuan supporter bola yang biadab kalian sama sekali gak keren dengan membunuh supporter lawan olah 
-1,apa bodohlah record masa mandi nonton bokeponline gt 
-1,menangislah sepuasnya malam ini dan bangunlah esok lalu berpura pura tidak terjadi apa apa 
-1,ngeliat berita supporter meninggal di instagram itu lebih ekstrim ekstrim liat judul clickbait nya ekstrim liat komentar nya juga 
-1,edy rahmayadi mau ngetwit twiitter apa yang sedang terjadi edy apa urusan anda menanyakan itu bukan hak and 
-1,baguslah jangan lama2 stay di jyp yg penuh drama amp suka buang berlian urus artis lain juga dong jgn urus twice doang 
-1,masa berkempen pandai atok cakap ciri2 org munafik bila berjanji dia mungkir janji skrg ph tak boleh tunai kan janji gaji minim 
-1,apa yang bisa membuatmu merasa sangat tidak nyaman ketika berada dalam lingkungan orang orang yang tidak di kena 
-1,nampak nye seperti semua mahu meletakkan kesalahan itu di atas bahu saya sahaja dan bos saya pernahkah anda fikir 
-1,tni di medan obrak2 toko sipil krn anak tni tdk puas dgn pelayanan toko kami masyarakat tdk terima ada tni di antara kita 
-1,mulai nih drama kegoblo'an gw gw si mas dan sahabat dr tk nya si mas beserta pacarnya membuat cafe di tempat ke 
-1,tiga tipe pecintaepak bola di tanah air uka klub lokal ga peduli timnas 2angat care sama timnas benci kl 
-1,edy rahmayadi pas di alam kubur malaikat siapa tuhan mu edy apa urusan anda menanyakan itu bukan hak anda ber 
-1,mangga disebarkeun meh para social climber dikucilkan ti komunitasna bukan diagungkan dan dianggap keren x meunang l 
-1,lhaitu ngapainegala di postuka ga mikir jugai kadang allahu keselaya
-1,cewe hidup di ketek suami itu ga enak mau ngasi org tua minta suami belom kalo keperluan banyak belom kalo dii 
-1,mana lagi sakit  dia terus terang bagitahu dah tak sayang dan tawar hati 2 dia perlahan lahan nenjauh selalu menge 
-1,menolak lupa apa kau tak ingat atau kau pura buta jokowi haram untuk kau 2periode dulu dimana dikau dis 
-1,ketika mewujud kerumunan massa perilaku orang orang di dalamnya menjadi impulsif tidak bertanggung jawab irasional dan agr 
-1,gak kasian apa sama yang laju kalau berangkat tengah hari terus
-1,kalau cuma niat saja tapi pelaksanaannya bertolak belakang ya sama juga bohong pakdh banyak contoh kasus yg menunjukka 
-1,buatdr yaqut beserta banser ansornya tindakkan kalian persekusi uas di jepara jawa adalah tindakkan bodoh dan biadab k 
-1,jelas bisa tapi kerusakan lah yang akan timbul jadi apa kah masih layak sebuah idealisme yg mengatakan ini hidup 
-1,inilah alasan kenapa pemilu 29 harus menang ps dan uno biar orang orang macam gini gak banyak bacot memfi 
-1,just imagine kau rapat gila ngan member kau kau cita kat dia yang kau suka someone lepastu tahu dia ada hubungan dengan 
-1,ada apa 
-1,dihhhh ms lanjut masa bodoh gw bilang lo mw ngomong apapun ttep sombo 
-1,menghalalkanegala cara melanggar aturan merasa paling benar karena diatakutdiganti rezimsontoloyo https 
-1,kau nak apa lagi bocah bebal
-1,waaah apa lagi pas sejarah bu padmi wkwkwk ngantuks banget kalo walau cuma  jam pelajaran
-1,yth kami minta tanggapan terkait perilaku polisi di video ini kejam betulbg orang yg dulu jg sering dem 
-1,sangat disayangkan kejadian seperti ini masih saja ditunggangi beberapa orang untuk kepentingan tertentu pengurangan poin bu 
-1,saya sudah mulai was was kebruralan dan ketidaknetralan aparatemoga masih terdapat aparat yg hatinya jernih utk hentikan ca 
-1,kenapa kau suka nafikan kehendak allah qada' dan qadarnya aku perhatikan saja orang bodoh zalim bahalul jahat 
-1,kasus haringga persib harus dijatuhi sangsi dan sangsinya harus mengena thdp suporternya misal dikurangi nilainya atau 
-1,trus lain lg cerita kau terjmpa dngn member kau siap ckp wainah truk juga jrawat kau tu la horny kan hi sialan b 
-1,sudah melanggar aturan kpu dengan membawa alat peraga kampanye masih tidak sadar juga salahnya apa kalian sudah curangseja 
-1,perasaan sedih marah kecewa itu mengganggu dan menyakitkan namun disaat yang bersamaan perasaan ini juga memberi pesan 
-1,turut berbela sungkawa atas sekaratnya jiwa para berkerumun tertawa tawa di sempitnya ruang bahagia yang seharusnya luas ta 
-1,bukan nak kutuk wanita berpurdah matlamat berpurdah taknak diperhati dan elak fitnah kalau hari2 selfie berpurdah ni 
-1,knp sih suporteran pasti identik sm tawuran bbrp kali nonton sepak bola langsung di stadion sebenernya gk begitu e 
-1,tua sekali pak edi tak lulus2 btw2 apa dia kalo2 masi wajar
-1,seharusnya kreativitas para supporter yang membakar semangat para pemain eh malah unjuk kekuatan ampe merenggut ny 
-1,kalian mungkin ada yg anti atau benci k pop tp coba deh dengerin pidato salah satu member bts iniuka atau tidak mau k 
-1,dari dulu emang kurang begitu suka nunggu termasuk antre eh apalagi tambah lapar dan ngantuk kalau udah begitu 
-1,lo siento terparah d amp e juga udh merambat saturday night 
-1,penyampaian lo gak pas cuy semua org tau diperkosa atau memperkosa itu emg gabaik tanpa harus bawa agama 
-1,kom8amsu niang sulsel2 uu asn memang yg jd kendala pernah gabungan komisi rapat amp merumuskan 
-1,bod h hahaha
-1,bobotol goblok ga lawan ga kawan dibunuh juga
-1,pelik bila kawan aku kat office bertudung tapi tak pernah solat ada kawan perempuan tak bertudung dan merokok tapi 
-1,menurut kalian foto begini norak apa gak yang salah sebenernya ketidak tahuan tentang menyentuh biota laut salah sat 
-1,orang yang selalu kutuk orang lain pada kita sebenarnya kutuk kita jugak pada orang lain lebih baik kita diam je dan ja 
-1,dimanakah pembelaan disaat orang meminta perlindungan dimanakah kasih disaat orang berteriak karena ketidakadilan 
-1,kasus haringgairla ketikaupporter beringas dan lebih heboh dari pemain bola 
-1,biasa yang biadab dan berjawatan tinggi tu dia dah rasa dia kat atas sgt sampai lupa pandang bawah fa biasanya la
-1,saudara sebangsa dan setanah air apaan malah saling menyakiti
-1,ya memang sih ada yg pesimis dgn blg lah ngomong doang mah gampang tp anak muda kan sering diremehin dan banyak pre 
-1,sekarang syurga bawah tapak kaki bini bini cakap kurang ajar pun mu still diam sbb apa sbbyurga 
-1,inalillahi wainailaihi roji'un manajemen persija turut berduka cita atas meninggalnya salah satu jakmania haringgairil 
-1,sedih gua baru sadaremakin lama gua main rp semakin tua dan semakin tampak membosankan guaemakin ga asik lagiem 
-1,maaf ya salah ga sih gua geli dan ga suka liat rp cewe menel sana sini pansos sombong mandang folls bahkan gender 
-1,plot twist anjir 
-1,ikut quiz tapi berdoanya gg pengen menang bukan gg pengen menang juga sii takut bgt bisa dateng aja takut nyeselll 
-1,kutipaya jujur saja heran ya langit dan lautan begitu luasnya kenapa juga ya mesti ke ahokers trus ahokers kan bany 
-1,perut apa perut itu 
-1,ko pon x comel jd apa masalahnya
-1,sepakat ini dibawa ke jalur hukum penghinaan dan fitnah sdh dicapture kali aja 
-1,aku rasa ni tak tepat hudud ke atas pencuri tidak dilaksanakan jika terbukti daif miskin tapi tetap dikenakan hukuman tak 
-1,sudah saatnya mengundurkan diri dari jika masih punya rasa malu anda tidak terlihat serius dan t 
-1,sotau dua lusin juga
-1,anda fix saingan saya
-1,kabeh ae gaes jawabane ngene apa urusan anda menanyakan hal itu emplok en kui cocotmu
-1,sedih itu gak papa tapi jangan lama lama ya karena setelah kesedihan itu kamu harus dapatkan kebahagiaan lagi 
-1,gue mau speak up tapi ntar yg ada malah dinyinyirin bgst bener kata orang kita bisa liat sifat asli seseorang dgn 
-1,jangan mudah menaruh hati sekalipun pada orang kamu anggap baik 
-1,mo nangisetiap ngeliat ini tu knp mereka gasuruh dia berdiri gemes 
-1,kita tak boleh nak puaskan hati semua org kan 
-1,selamat pagiobat jagan gubris ocehan orng sok agamis hanya utk provokasi nurugik tukang memaki penghina kiai kami 
-1,mereka meremehkan kita karena tidak mampu seperti kita terpisah jarakpun masih saling setia
-1,dari dulu kurir anda memang lama dalam pengiriman walau barangnya sudah tiba di kota entah apa yang ada di 
-1,ya allah ini pelaku nya bukan manusia tapi iblis kita tunggu kerja nyata kalian jangan lagi kalia 
-1,ketika kita genggam dia terlalu erat itu bisa buat diri sendiri dan dia juga sakit lepaskan jika dia memang mau pergi hidup 
-1,hi mohon maaf atas ketidaknyamanannya perihal kendala kamu sudah kami bantu konfirmasi kepada tim 
-1,dudu jangan iri ya kamu
-1,tidak usah saling tuding siapa yang biadab tapi buktikan siapa yang beradab buktikan siapa yang bisa menerima tim t 
-1,yohanaaa kamu dimana skrg kangeennn akuu udah lama ga ketemu yaaa
-1,aduuuuuh
-1,manusia berubah kita tak tahu berapa lama dia boleh stay dengan kita yang pastinya kita jangan terlalu berharap 
-1,aku percaya bahwa cinta memang tidak akan selamanya indah dan baik baik saja itu sebabnya aku sering mengajakmu bertukar pik 
-1,honda mobil balikpapan turut berduka atas bencana gempa bumi dan tsunami di palu dan donggalaulawesi tengah m 
-1,lelaki ni memang tak pernah cukup kan tak kesahlah kita berkorban banyak mana sekali pun untuk diorang dia tetap akan ca 
-1,maaf kamu terlalu baik buat aku mba 
-1,mereka yang terus hidup penuh dengan kekerasan hati akan membawa kedalam kehidupan yang tidak mensejahterakan 
-1,gawat mulai curiga nih psi isyaratkan tolak film 3s pki katanya tidak mendidik dan bla bla kita tida 
-1,kebalik jokowi itu ngga punya banyak kinerja yg bisa dibanggakan janjinya banyak yg palsu target ekonomi disusun pake halus 
-1,yang ku takuti ketika nanti aku benar benar melupakan dan yasudahlah lalu kemudian kamu tersadar dan mengejar tapi aku sud 
-1,jadi perempuan bisa lebih jahat banget ke sesama perempuan lebih dari laki laki karena meskipun laki laki yang lebih banyak mem 
-1,pernah ada rasa cinta antara kita kini tinggal kenangan 
-1,bila aksi rekan kita kalian anggap sebagai perbuatan tercela dan menghina maka coba tengok apa yang telah aparat s 
-1,maka nya semua cuma lips service doang serimoni triak2 paling pancasilais triak2 paling nkri 
-1,rindukan birthday boy punya harimau pose kita tunggu di asian para games di jakarta nanti kamiluarbiasa htt 
-1,7 marah geram bercampur heran dan penasaran ada apa dengan rezim ini mengapa sangat takut menetapkan status bencana 
-1,ih aku kan gamau kamu digondol kucing 
-1,jika saat ini aku mengagumimu bak orang yang hebat dengan segala bakat yang kamu miliki maka kelak aku akan mengagu 
-1,presiden kita ini kalo bicara sprti orang ngigau lombok saja berbulan2 blum bereskrg bilang palu selesai seminggu p 
-1,coba mana link videonya biar saya bantu dalami apakah mereka berzina atau tidak 
-1,aku hanya ingin melindungi mereka walau harus menjalani penderitaan seperti apapun nagato chapter 373 quoteui
-1,otaknya gak nyampe emang lo sepinter apa sih tolong ya nder kamu juga sebelumnya ngirim menfess b 
-1,tidak terjadi apa apa tapi komunikasi kita terputus
-1,jika kita gagal dalam mengupayakan bisnis itu bukan berarti jalan kita telah habis telah buntu 
-1,perkiraan yg cukup mengerikan jika seandainya kita tetap 
-1,rasa mcm tak adil pula buat macam ni kita tak support lgbt tapi takdelah sampai nak tutup periuk nasik dorang dia jual p 
-1,jangan jadi cewek matre ya girl iya kita sahur cinta buka puasa cinta ke kantor naik cinta makan tuh cinta 
-1,kalau lg pms tuh selalu deh habis mood2an gitu beberapa jam kemudian nyesel kasian td pagi pas gue lg rapihin baju 
-1,askmf ternyata bener ya orang yang paling kita percaya justru yang paling bikin kita kecewa 
-1,dengerin aku dong ihh kamu tuh gak seksi aiii
-1,menurutku karena sebagian besar rakyat kita ngga punya kemampuan yang berguna di bidang kerja dan males bu 
-1,ini yg di bilang polri mereka kelaparanehingga pemerintah mengijinkan menjarah panglima bilang gak ada penjarahan kok p 
-1,aku tidak lagi khawatir dengan cinta sejak aku mengenal cara nya yang tidak bisa kita duga 
-1,kejamnya bola sepak pasukan yang kena titik 6 2 tu lah yang ke piala dunia anak buah ltk jauh lebih bagus berbanding mereka 
